148,1871,3.0
138,247,2.0
82,730,2.5
85,732,3.25
126,1372,3.75
74,623,0.5
124,247,24.0
32,1262,60.0
139,7323,1.75
87,7342,4.25
114,14593,75.0
47,1970,52.0
78,126,12.5
112,1262,1.75
126,559,75.0
100,72,32.0
95,71,1.25
88,5503,17.0
23,2993,24.0
13,343,2.25
100,1331,3.5
22,6801,4.5
150,733,16.0
145,1164,3.25
138,8173,0.5
108,40,3.25
27,501,1.5
80,37,24.0
133,121,1.75
121,6801,4.0
46,472,1.0
79,1970,3.25
139,1942,52.0
108,623,3.75
129,375,7.0
54,1802,100.0
122,1266,4.5
47,7599,1.25
148,375,47.5
11,1011,0.0
104,12517,1.0
78,113,2.0
118,12517,1.75
47,478,2.0
19,498,26.5
81,730,4.5
28,20,41.0
117,327,1.0
87,8173,3.75
138,979,3.0
139,7334,28.0
94,12517,100.0
136,1262,90.0
36,7599,4.5
97,1871,0.25
124,11133,4.0
36,493,9.5
91,2155,80.25
95,537,1.0
100,478,3.0
137,14593,2.75
12,14593,0.25
132,7331,3.25
94,1331,5.0
124,7323,0.0
97,427,1.25
134,731,38.5
136,427,4.0
145,16,90.0
95,124,3.25
74,1372,0.0
79,233,5.0
143,1074,20.5
83,72,75.0
54,866,1.0
95,11133,52.0
143,7346,24.0
44,247,4.5
97,1942,2.75
44,1074,39.5
113,71,4.75
106,7344,0.0
148,7342,3.5
88,1887,48.0
133,733,2.0
28,427,0.0
87,233,1.0
103,2207,2.25
81,128,24.0
108,19565,10.0
139,960,3.75
91,1029,52.0
104,1871,24.0
106,74,2.5
138,9730,19.0
46,59,4.25
122,1871,16.0
134,231,16.0
108,239,27.5
10,434,60.0
141,25076,5.0
150,76,28.5
130,38,52.0
146,116,60.0
12,974,1.25
38,343,1.25
64,478,1.0
129,7344,1.5
129,478,32.0
149,974,10.0
104,1026,1.75
97,230,13.5
102,26758,17.0
89,1802,1.0
126,1020,1.75
83,501,24.0
83,343,48.0
113,1970,16.0
143,74,27.5
127,7342,2.75
103,730,5.0
137,1887,4.0
97,529,4.75
140,247,24.0
64,1026,1.75
89,20,11.5
28,3025,0.0
90,2031,35.5
103,109,90.0
136,8173,2.25
28,472,3.25
47,11208,23.0
129,960,75.0
141,1802,80.25
128,1020,48.0
91,623,4.75
88,7599,2.75
69,960,0.25
120,21,1.5
125,559,5.0
78,39,0.0
13,231,10.0
82,1331,3.25
46,11198,80.25
44,126,40.0
123,498,0.5
28,43,4.5
105,498,45.5
128,1262,4.5
150,529,2.25
112,15,32.0
99,533,1.75
134,14593,0.0
74,38,4.0
22,434,90.0
90,375,18.0
97,126,21.5
38,1029,48.0
9,501,60.0
120,493,26.5
127,21,2.5
118,974,4.25
120,730,3.25
150,2155,48.0
146,38,24.0
109,1384,7.5
117,1020,3.5
28,478,90.0
32,16,0.25
78,427,2.75
129,2155,1.75
136,537,0.0
111,1011,3.5
95,2993,60.0
146,40,1.75
93,7346,24.0
83,15,32.0
123,559,1.5
138,533,52.0
36,3025,2.25
135,622,10.0
116,1942,2.75
88,7342,52.0
147,19560,1.0
30,501,5.0
87,7346,1.0
77,9730,4.5
85,1331,3.0
118,18,21.0
30,472,3.25
45,71,60.0
117,2155,80.25
13,75,2.75
148,1887,3.75
140,127,0.0
35,76,21.5
82,7351,1.75
89,5503,44.0
93,730,1.5
54,239,35.5
105,1266,52.0
116,76,37.0
121,14593,24.0
35,1026,1.75
74,14593,80.25
111,75,100.0
11,533,1.0
120,478,4.75
82,127,3.0
47,1262,52.0
107,1331,24.0
149,1026,52.0
45,16,0.0
88,59,4.0
95,1970,4.5
82,231,75.0
54,7342,4.75
136,545,2.75
116,113,4.0
141,37,75.0
105,7342,5.0
124,128,1.0
54,7344,90.0
127,533,1.0
100,2993,75.0
97,15,2.5
81,1164,3.25
47,230,30.0
94,1121,1.0
64,1871,100.0
47,6801,4.0
80,7323,0.25
150,960,1.25
135,12517,3.25
22,472,16.0
35,8173,100.0
78,7346,80.25
28,545,10.0
92,559,60.0
99,500,4.75
118,11208,35.5
82,1011,1.0
69,132,2.25
92,25076,0.5
124,7346,2.5
123,730,2.25
45,1802,48.0
124,1331,52.0
82,15,75.0
123,1262,100.0
41,358,1.0
146,1942,1.0
136,124,1.25
64,1266,2.25
12,434,2.0
147,478,0.5
80,1164,16.0
107,8173,0.75
76,12517,1.75
83,529,32.0
32,72,0.25
77,7342,0.0
136,2155,3.0
126,8173,52.0
125,12517,1.75
135,7351,90.0
111,1331,90.0
22,1121,3.5
150,132,4.0
121,501,0.5
44,7323,75.0
35,733,0.0
36,247,80.25
130,1331,1.75
74,7599,32.0
9,6036,4.0
9,11133,52.0
104,11198,2.75
132,1802,4.0
47,116,80.25
64,1262,3.75
78,2993,0.0
150,1871,0.0
148,11156,0.0
125,1871,1.0
89,3025,80.25
141,21,48.0
47,15,2.75
11,12517,3.75
78,14593,0.0
96,239,31.0
145,109,0.0
96,1011,3.25
45,124,60.0
104,358,1.5
135,2155,2.0
141,12517,16.0
84,8173,3.0
85,501,24.0
88,623,4.75
30,5503,4.0
83,1020,2.5
77,39,100.0
22,21,1.25
93,1026,4.25
85,12517,2.25
121,960,2.75
129,8173,32.0
74,673,0.5
81,72,1.0
139,11198,3.25
19,427,3.0
28,1029,0.5
99,2031,34.5
142,247,2.25
54,1011,75.0
114,239,26.5
118,72,0.5
132,2155,4.5
125,501,90.0
88,472,75.0
86,1384,26.5
11,16,0.0
107,12517,16.0
10,5503,1.5
128,37,1.25
54,71,3.75
142,565,4.5
32,1970,2.75
141,533,10.0
134,673,100.0
38,38,3.0
143,1352,48.0
44,18,8.5
147,1331,4.5
23,431,52.0
10,472,2.5
145,979,3.25
54,40,16.0
97,73,1.0
85,11198,0.5
134,537,5.0
54,121,4.75
38,127,4.75
78,1262,0.75
131,127,0.0
94,1802,3.5
95,113,24.0
32,7351,2.0
139,732,0.0
74,71,2.0
119,12517,2.5
138,72,0.75
135,478,3.75
144,549,8.5
105,59,4.0
143,358,2.25
9,537,1.75
32,622,75.0
145,40,0.25
54,39,0.25
32,1802,4.5
44,231,0.0
105,731,16.0
103,979,4.25
125,26758,30.5
125,11198,24.0
121,1266,1.75
83,25076,1.5
107,427,10.0
93,1029,4.25
133,1070,29.0
132,622,2.5
150,498,26.5
9,730,48.0
97,1985,2.75
149,231,16.0
92,533,2.25
91,11133,0.5
92,1871,3.5
69,20,20.0
121,673,52.0
91,7599,90.0
47,343,3.0
98,113,4.0
99,5503,31.0
28,559,1.5
124,116,1.0
129,239,43.5
133,11198,0.5
138,1026,1.25
131,2155,3.75
131,1068,20.5
10,109,10.0
89,9630,22.0
130,7344,80.25
97,343,24.0
120,1266,4.25
89,126,33.5
69,43,60.0
97,732,90.0
145,1011,0.25
91,12517,0.75
86,1121,2.25
109,7342,80.25
74,40,2.25
38,7323,0.0
150,866,1.0
120,1029,16.0
125,116,1.75
32,730,32.0
98,537,32.0
97,12517,2.0
113,343,100.0
27,1020,3.75
97,960,0.0
9,472,24.0
145,960,3.75
133,493,3.5
124,1802,75.0
145,233,0.0
129,472,80.25
78,19560,4.0
19,673,2.75
87,11198,4.25
128,12517,1.25
130,1970,3.0
120,622,3.25
46,7334,42.0
98,960,16.0
127,116,48.0
28,537,0.0
108,11156,1.5
22,73,10.0
96,1164,75.0
119,20,34.0
140,11133,3.75
146,11198,4.0
117,1802,2.5
130,500,52.0
87,1009,90.0
108,1942,75.0
110,549,41.0
103,233,2.5
88,21,1.75
134,1887,0.0
149,1802,24.0
88,866,32.0
127,72,1.75
69,529,1.0
89,15,16.0
38,11198,3.25
82,75,4.0
91,2207,1.0
80,1802,0.75
96,25076,80.25
23,1802,1.75
77,960,52.0
124,472,1.25
9,1887,48.0
45,1887,24.0
121,7323,100.0
137,379,0.0
147,1121,4.75
123,500,52.0
28,230,12.0
74,1985,80.25
112,7323,4.75
44,7346,0.75
47,38,24.0
35,1029,0.0
23,1887,52.0
10,12517,48.0
64,343,60.0
100,128,32.0
112,37,1.75
95,2031,19.5
129,73,3.5
79,239,39.0
146,76,17.5
69,75,4.25
80,124,2.25
69,1121,10.0
98,1887,3.5
79,1887,3.0
77,72,90.0
23,1266,4.75
123,72,16.0
112,478,1.25
127,40,90.0
102,21,0.0
36,559,3.25
99,113,52.0
89,2993,0.0
138,1802,0.0
141,239,36.5
74,72,3.75
115,733,1.0
36,623,2.0
28,11198,1.75
135,121,52.0
126,5503,22.0
9,71,1.75
19,1121,3.5
47,11198,75.0
131,533,60.0
127,1942,1.75
140,537,3.25
117,15,52.0
45,472,2.5
36,545,32.0
141,6801,80.25
116,8173,2.0
103,733,0.0
125,7334,44.0
88,16,0.75
120,124,60.0
80,1384,19.5
146,1372,3.25
127,1121,3.25
11,7331,0.25
118,7323,1.5
38,109,3.5
101,427,2.25
32,1331,5.0
108,7599,10.0
89,1068,14.0
127,343,1.0
54,11198,1.0
97,1331,80.25
97,14593,60.0
135,974,52.0
23,974,1.75
91,14593,1.75
12,358,2.5
92,1011,1.5
32,559,24.0
106,1942,32.0
91,2031,30.5
89,73,100.0
110,622,1.75
79,1802,10.0
44,1262,48.0
23,12517,75.0
44,673,0.75
122,1070,3.5
23,533,3.75
149,1871,0.0
112,358,0.0
93,247,3.0
115,12517,10.0
136,21,2.5
107,1029,1.75
142,501,2.5
87,59,3.25
135,37,52.0
13,11198,3.75
118,1871,3.5
147,673,3.25
126,960,2.75
41,2993,24.0
116,1802,3.25
133,1802,4.25
120,73,1.75
79,72,52.0
22,500,1.5
121,529,16.0
47,1985,4.5
69,732,3.5
36,2207,1.75
146,500,3.75
74,731,38.0
46,2993,4.0
81,529,1.0
129,116,24.0
23,1372,100.0
115,1020,1.75
106,233,52.0
96,11198,48.0
45,6801,10.0
110,43,4.5
54,16,0.75
46,11133,2.5
77,327,1.0
142,16,3.25
150,979,3.0
96,5503,11.0
130,1020,48.0
109,730,16.0
11,113,3.5
138,1029,75.0
91,247,75.0
88,38,2.75
102,12517,5.0
84,15,32.0
99,1970,1.75
143,673,3.5
108,113,2.25
38,14593,0.75
117,545,10.0
121,128,5.0
9,1262,0.75
28,233,2.75
76,327,3.5
95,1372,0.5
150,40,80.25
148,1070,30.0
84,7344,0.0
94,18,37.5
54,1020,1.75
102,1331,80.25
28,1331,2.0
44,1942,0.25
113,7344,16.0
120,379,0.75
64,7342,0.0
80,979,0.75
54,472,0.25
22,1970,4.25
141,7342,10.0
96,343,2.0
125,960,0.0
125,7344,2.0
129,2031,41.5
40,38,0.0
118,559,1.5
136,11198,4.0
124,623,24.0
38,239,36.0
89,12517,52.0
133,472,3.25
93,59,2.0
136,732,52.0
127,529,0.0
89,38,52.0
45,1068,19.0
101,732,2.25
85,7342,2.5
96,7599,1.5
104,427,32.0
95,1871,2.5
93,379,80.25
95,529,1.25
96,478,5.0
135,960,16.0
136,59,60.0
98,427,4.25
12,74,41.0
132,1887,2.5
85,247,3.25
138,1262,3.75
103,1942,3.5
107,11198,75.0
104,231,1.0
95,343,4.25
98,1942,4.75
115,974,2.5
112,12517,2.0
36,1266,3.5
23,327,0.0
97,11198,3.75
129,11198,4.5
88,427,1.25
79,127,0.0
74,247,48.0
125,9730,20.5
78,233,2.5
41,1871,0.25
40,14593,52.0
148,40,3.5
142,549,4.0
11,59,0.25
19,8173,4.75
96,1331,0.5
129,1026,2.0
110,16,5.0
54,1266,24.0
126,247,4.75
124,1029,0.5
11,960,1.5
128,1121,0.25
130,434,90.0
38,8173,60.0
113,623,90.0
27,1871,0.5
22,7351,3.5
79,500,1.0
64,427,0.0
132,866,80.25
97,17000,40.0
104,7351,1.5
131,559,52.0
142,128,24.0
137,38,10.0
107,1121,48.0
45,7342,0.0
85,673,4.0
102,1970,4.5
69,2155,52.0
98,109,90.0
11,529,90.0
142,8173,90.0
23,19560,90.0
150,1011,2.75
89,7342,52.0
30,8173,4.75
28,7599,0.75
115,38,1.75
140,1352,5.0
105,19565,1.25
12,1887,1.5
110,1887,16.0
116,16,4.5
112,59,0.25
80,40,4.5
88,732,1.0
106,375,19.0
98,979,0.0
134,1802,90.0
88,529,4.0
124,7334,14.0
64,16,3.0
86,538,60.0
87,427,60.0
95,1262,0.25
40,549,33.0
100,14593,1.0
88,126,25.0
131,551,3.0
82,1942,24.0
124,11198,1.25
85,1262,10.0
95,2155,3.0
32,733,75.0
89,1352,5.0
105,1262,4.5
10,1970,16.0
23,75,4.0
112,6801,0.0
86,1871,3.0
125,1029,0.25
94,247,3.0
93,231,60.0
117,75,4.75
28,2993,48.0
137,1331,4.5
135,7346,2.25
54,501,3.0
32,14593,0.5
131,1262,60.0
132,11156,1.75
82,501,3.25
81,478,4.5
139,1887,0.0
74,533,0.75
28,1802,0.25
38,124,1.75
103,472,60.0
97,59,2.5
78,40,1.0
133,116,2.25
79,1871,2.25
150,533,2.5
45,427,1.5
91,7323,0.0
81,17000,9.5
117,1331,2.75
113,501,2.5
101,38,16.0
40,116,1.5
102,7344,2.5
81,59,80.25
46,39,100.0
99,72,80.25
98,230,15.0
130,126,13.0
88,6036,11.0
80,1011,4.5
13,1009,0.0
131,512,48.0
126,1074,31.0
85,1871,60.0
111,1384,22.0
101,1331,32.0
11,7323,52.0
44,12517,100.0
93,40,1.25
119,1970,0.75
94,75,0.75
96,7351,5.0
144,1029,3.25
150,8173,24.0
113,126,12.0
139,6801,1.25
82,8173,60.0
28,127,3.0
47,1011,1.75
88,979,1.5
121,1887,60.0
78,545,4.75
110,500,60.0
74,427,0.0
133,11133,24.0
74,16,5.0
38,12517,2.5
82,1871,16.0
35,113,16.0
10,512,4.75
13,121,90.0
28,1026,3.5
74,1029,2.75
36,529,1.25
23,559,52.0
47,132,0.0
78,73,60.0
77,126,32.5
45,673,3.0
112,1871,3.0
35,2155,5.0
40,3025,1.5
128,2155,1.75
124,7344,2.25
98,7599,1.0
92,960,48.0
141,2155,1.75
12,7346,5.0
92,247,3.0
114,231,4.75
112,233,10.0
124,2993,0.75
23,1942,0.75
81,239,19.0
132,14593,2.25
87,116,0.25
113,21,24.0
105,7599,3.5
12,12517,75.0
108,1970,16.0
11,72,1.5
133,72,2.75
121,1985,10.0
124,501,4.5
88,247,2.5
145,2993,16.0
100,71,0.0
69,472,1.0
112,11208,1.0
79,974,1.75
120,733,3.5
146,1985,24.0
150,7323,1.25
143,343,4.0
32,126,28.5
136,358,4.5
117,1871,0.5
126,6801,3.25
30,549,33.0
117,343,4.0
120,1020,0.75
99,1887,2.25
94,2155,2.75
9,1871,1.25
130,75,4.0
85,116,0.0
101,116,1.0
105,1029,0.0
76,733,3.25
150,5503,4.0
140,124,2.0
86,39,1.0
134,501,1.5
150,7351,2.75
22,109,1.25
117,427,32.0
140,75,52.0
36,7346,1.0
47,733,80.25
96,529,16.0
129,498,43.0
140,73,3.25
97,127,5.0
146,1331,1.25
38,500,0.0
12,7344,2.75
141,1026,4.25
83,1266,3.25
125,14593,60.0
110,73,3.0
129,979,4.75
93,14593,1.0
108,7331,3.25
112,76,42.5
80,343,3.5
87,12517,0.5
30,116,80.25
131,427,0.0
82,16,52.0
148,11198,0.0
98,1011,0.0
120,16,32.0
106,8173,1.75
146,14593,1.0
134,76,24.5
82,21,5.0
13,500,4.75
38,113,0.75
13,379,4.5
126,434,75.0
79,126,46.0
139,75,0.5
104,1802,0.25
79,732,3.0
129,26758,12.0
54,72,4.75
23,247,1.0
76,1026,1.0
133,1942,0.5
144,1802,0.0
108,434,1.75
100,529,48.0
116,1266,3.0
115,73,2.75
115,1985,5.0
80,1871,75.0
122,358,5.0
27,730,16.0
148,2031,0.5
133,358,1.5
124,538,90.0
22,8173,0.25
113,247,90.0
107,1871,2.5
111,1070,13.5
69,7342,16.0
135,1011,48.0
40,7346,32.0
28,113,2.5
150,1262,1.0
96,1802,4.0
45,501,4.75
107,673,3.0
127,121,90.0
85,427,3.75
113,733,4.0
133,1262,80.25
118,239,39.5
135,1020,1.0
138,113,52.0
134,2031,5.0
9,533,48.0
112,247,2.75
98,124,2.5
106,11198,52.0
89,75,4.5
112,25076,2.25
150,358,100.0
99,1384,9.0
79,21,3.75
64,8173,3.0
116,7344,4.25
106,673,32.0
136,247,2.25
69,19560,52.0
11,75,3.5
112,427,90.0
150,974,4.75
96,230,44.0
150,6036,11.0
148,7351,80.25
83,500,2.5
108,8173,4.25
131,1802,1.25
149,673,32.0
82,14593,2.0
82,343,4.5
127,498,21.5
79,427,3.25
141,74,15.5
47,500,10.0
134,1029,3.0
141,1121,100.0
137,478,75.0
135,6801,3.0
12,379,2.0
38,533,16.0
100,8173,2.0
80,128,2.25
74,1020,0.75
80,16,3.25
23,960,52.0
99,7342,2.5
149,960,1.5
77,1887,3.75
35,233,90.0
132,231,3.5
79,7344,0.5
135,231,2.0
110,40,3.75
145,7599,0.5
136,6801,2.5
93,500,10.0
94,343,52.0
142,960,60.0
147,72,1.0
101,12517,4.5
47,21,32.0
38,37,2.25
41,1074,32.0
133,529,10.0
38,478,3.75
90,7334,17.0
80,1352,48.0
83,3025,100.0
121,533,90.0
149,1372,2.25
87,673,2.25
108,960,5.0
44,559,1.5
117,109,1.0
141,7344,3.25
98,673,0.5
112,979,16.0
121,1871,4.0
143,12517,0.0
125,1070,10.5
82,549,37.5
104,113,0.0
140,538,3.25
106,1384,47.5
47,2155,90.0
45,622,4.75
111,40,16.0
109,72,32.0
69,19565,0.0
109,537,2.75
143,1262,3.75
74,116,3.0
84,537,4.5
131,500,75.0
44,1871,4.5
143,529,1.0
40,979,1.75
96,1020,10.0
28,8173,2.5
99,126,48.0
136,1970,24.0
135,72,52.0
138,19560,0.5
139,1164,3.75
9,14593,2.5
150,1887,1.0
137,247,5.0
84,1871,48.0
126,109,4.0
102,1068,4.5
112,11198,80.25
111,39,75.0
102,7334,45.5
143,18,34.0
132,12517,2.0
138,866,1.75
131,1970,48.0
127,500,4.0
80,76,36.5
36,1331,4.0
125,75,3.75
54,74,20.5
141,11208,41.5
23,500,4.25
121,25076,4.25
91,1262,0.75
139,1262,5.0
9,1942,0.0
107,1068,27.5
77,1331,2.25
10,1020,60.0
80,375,45.5
54,1029,16.0
38,974,48.0
12,2993,75.0
38,39,4.5
120,434,1.5
143,974,4.25
102,233,1.5
145,73,0.5
93,3025,0.75
46,43,3.25
41,533,1.0
135,59,16.0
129,11156,0.0
38,472,1.0
82,71,0.0
36,1026,1.75
94,74,38.0
109,538,1.0
96,38,3.0
130,559,3.25
91,673,0.5
74,132,3.75
136,1802,1.75
30,19565,90.0
126,1802,90.0
81,40,2.25
41,1887,80.25
124,7342,100.0
91,427,1.0
123,73,5.0
121,8173,4.0
135,14593,48.0
82,38,0.75
84,7599,32.0
123,434,48.0
150,11198,4.5
146,375,26.5
95,327,3.5
45,960,0.25
35,1164,2.0
100,11133,1.0
123,1331,75.0
32,623,5.0
47,7334,28.5
96,2155,3.25
133,233,48.0
47,431,0.0
92,1942,16.0
30,7331,1.5
81,1020,10.0
11,11208,44.5
107,247,2.25
35,7346,4.75
86,12517,48.0
117,565,0.0
104,1331,3.75
97,7351,24.0
137,6801,0.75
88,1020,75.0
35,1887,5.0
148,247,3.75
12,1942,1.0
99,979,1.0
96,1887,3.25
123,76,28.5
96,43,75.0
126,1942,0.0
54,1262,0.0
124,478,32.0
124,431,75.0
122,11208,41.5
92,6801,90.0
142,121,3.0
38,1011,0.75
9,1331,4.75
143,5503,13.0
113,233,16.0
121,231,3.75
127,866,4.25
22,1262,0.0
10,11156,75.0
83,2993,0.0
45,1011,4.25
91,1331,90.0
82,2155,1.0
108,478,4.5
140,25076,5.0
38,1802,16.0
79,109,1.25
28,529,1.0
77,9630,42.5
137,2031,8.0
146,529,1.0
45,7346,5.0
121,38,2.5
80,127,48.0
139,37,2.75
12,1871,3.0
13,673,4.75
138,974,0.0
82,538,2.25
115,1026,5.0
85,128,0.0
112,7342,24.0
22,16,1.0
93,109,2.0
78,11133,3.5
80,26758,30.0
148,622,10.0
110,247,48.0
106,72,1.5
102,11156,4.75
146,127,1.25
10,40,2.5
99,732,80.25
78,109,3.5
104,537,3.0
97,1262,48.0
140,730,4.75
125,733,48.0
10,19560,5.0
40,230,48.0
148,1026,2.75
141,673,3.5
126,1352,3.0
97,3025,16.0
46,1942,1.5
27,559,3.5
116,1372,2.25
142,545,80.25
23,375,3.5
77,247,80.25
110,230,30.5
135,979,0.0
69,500,60.0
36,7342,75.0
106,7342,4.0
142,11198,48.0
132,979,0.5
146,559,60.0
80,472,16.0
126,732,3.5
19,1384,38.0
64,7344,10.0
19,16,2.75
140,132,5.0
83,1262,1.75
11,11133,1.5
104,126,34.0
119,549,10.5
86,73,4.75
54,17000,40.5
127,537,1.0
107,124,1.0
13,1942,4.25
111,343,48.0
107,71,2.25
131,375,41.5
131,16,5.0
104,20,18.0
99,21,1.0
87,559,75.0
45,327,52.0
89,500,5.0
12,75,3.0
22,733,0.0
76,7344,0.25
23,472,4.25
134,7334,11.5
132,501,0.75
87,1372,0.0
121,109,4.25
12,979,1.75
74,39,5.0
10,1372,4.75
148,1020,90.0
44,733,16.0
130,1887,5.0
143,565,1.5
148,116,80.25
144,427,4.25
38,1384,8.5
93,8173,3.75
85,7351,0.25
30,128,52.0
54,113,4.75
136,533,2.75
143,1802,2.5
136,960,0.5
142,12517,0.0
36,37,75.0
136,12517,0.0
125,673,2.5
126,1029,1.0
137,673,100.0
111,1352,60.0
40,8173,80.25
36,327,4.75
138,14593,32.0
108,233,52.0
150,673,0.0
35,7342,52.0
136,121,80.25
124,559,1.0
137,43,3.25
44,233,3.5
69,1009,1.5
115,1802,1.0
36,12517,48.0
10,538,90.0
81,121,52.0
92,375,22.0
128,1887,1.0
138,59,4.25
35,1020,2.5
91,37,10.0
19,1029,4.0
22,673,3.25
118,623,0.75
140,71,75.0
142,1802,10.0
88,73,24.0
47,12517,0.0
36,14593,24.0
124,731,22.5
80,623,0.0
35,427,4.75
139,472,48.0
46,9630,30.0
80,20,2.5
141,1887,2.0
102,427,0.75
79,116,48.0
146,533,60.0
101,40,1.5
116,427,3.25
140,960,3.5
111,25076,16.0
124,37,100.0
148,14593,10.0
86,2155,100.0
46,40,3.75
38,960,60.0
32,1266,4.5
139,71,4.75
77,545,2.0
128,979,2.0
143,478,16.0
117,1352,0.0
136,7344,0.75
144,7334,6.0
149,11208,35.0
64,2207,2.25
142,38,1.75
146,11133,52.0
78,358,52.0
89,127,1.0
85,40,16.0
101,673,0.75
150,16,1.75
54,500,4.25
109,25076,0.0
89,121,1.25
150,1985,24.0
87,529,75.0
103,565,100.0
129,11208,41.0
127,11198,100.0
128,9730,28.0
124,1011,10.0
85,1026,4.25
28,358,3.5
99,59,1.0
130,26758,15.0
116,7331,1.75
126,478,3.5
10,247,0.0
106,247,48.0
35,1942,1.0
135,16,1.0
36,501,90.0
137,37,0.5
98,538,100.0
93,623,10.0
95,1266,4.0
108,1372,1.25
30,17000,12.0
54,623,5.0
36,500,0.5
137,733,80.25
134,7342,2.25
126,2993,4.0
105,72,0.0
140,2155,0.0
139,1331,3.5
135,7599,4.0
115,11208,47.0
97,1029,100.0
134,11133,0.0
134,500,1.25
93,21,100.0
149,116,4.75
102,8173,2.5
64,1029,16.0
136,538,75.0
150,1942,3.0
140,1331,3.0
150,75,3.0
77,231,2.0
140,3025,4.75
136,38,4.0
120,2031,20.0
28,1011,2.0
23,730,48.0
120,7342,32.0
121,113,90.0
117,73,48.0
115,427,0.25
36,974,0.5
138,545,24.0
93,7342,0.0
150,732,2.0
146,7344,0.5
45,37,1.25
113,1011,0.5
32,1871,0.5
79,1029,3.5
133,960,4.0
47,72,75.0
28,1074,47.0
30,1942,24.0
45,1871,1.5
107,17000,9.0
9,673,16.0
12,11198,48.0
120,537,0.0
74,75,1.5
94,478,80.25
98,1331,4.75
54,14593,52.0
102,16,1.25
78,974,2.75
54,25076,24.0
113,478,0.25
90,434,0.5
123,113,4.5
96,538,1.25
135,15,1.0
118,1074,31.5
11,8173,2.5
94,16,4.25
35,11198,0.5
46,75,4.25
116,731,14.5
38,358,100.0
116,40,0.25
135,116,24.0
101,537,0.0
115,472,2.5
138,498,44.0
11,239,44.0
136,26758,28.5
130,239,40.0
129,12517,2.25
106,1164,3.0
129,11133,4.25
98,732,60.0
99,18,9.0
96,1266,2.5
64,71,5.0
97,434,100.0
130,1942,100.0
38,379,4.0
97,500,16.0
101,730,0.75
76,538,52.0
140,673,80.25
32,545,4.5
117,7346,0.75
12,231,32.0
146,979,32.0
36,7323,2.5
102,59,4.25
106,14593,1.5
111,14593,0.75
115,327,1.0
130,71,100.0
88,1970,3.0
46,132,0.75
47,1121,2.5
28,501,1.75
102,11198,1.5
10,1352,3.25
138,7344,1.25
98,1384,11.0
23,379,0.25
129,231,2.25
22,37,75.0
76,478,0.75
80,74,19.0
116,19560,0.75
54,1070,17.5
64,1068,32.5
138,732,3.0
102,14593,3.75
41,1029,24.0
132,124,4.0
114,472,48.0
148,132,4.5
35,478,80.25
88,2993,5.0
93,974,24.0
101,3025,52.0
118,533,1.75
121,1372,3.75
125,74,0.0
150,43,3.75
101,71,0.5
134,7344,10.0
137,538,0.5
97,537,75.0
23,1011,2.75
146,1262,2.0
93,17000,22.5
89,498,41.0
136,14593,60.0
28,434,3.75
95,622,100.0
138,1331,48.0
112,1942,3.25
123,11208,41.0
44,73,5.0
138,529,24.0
36,116,4.0
81,2993,4.5
28,25076,2.0
27,343,32.0
149,358,10.0
54,979,3.25
54,974,10.0
96,59,1.25
12,1026,2.5
11,730,4.5
88,1026,0.5
103,75,90.0
136,1985,1.25
36,11198,60.0
102,2031,34.0
74,1026,1.25
45,1029,1.25
9,1970,3.75
137,59,0.0
105,472,3.0
135,501,80.25
112,231,0.5
101,39,10.0
111,2993,5.0
107,1384,41.0
88,7351,16.0
96,17000,6.5
103,501,75.0
125,1331,2.25
123,1121,1.5
136,730,4.75
12,1802,2.75
54,73,1.0
97,7346,0.5
146,673,0.0
129,512,2.25
88,1942,48.0
115,960,100.0
139,1970,4.25
134,230,22.5
36,20,12.0
129,549,19.0
46,38,1.0
74,1802,60.0
100,74,9.0
9,15,0.75
64,11198,3.75
136,623,0.0
104,478,2.75
144,673,2.5
107,565,10.0
103,1802,0.0
128,14593,32.0
91,6036,42.0
107,75,3.25
129,3025,32.0
150,113,4.0
80,72,0.0
126,37,1.25
45,730,4.75
28,538,3.75
80,529,16.0
112,2993,3.25
109,128,10.0
127,38,4.75
80,3025,16.0
113,38,90.0
76,1029,5.0
69,73,3.25
99,17000,21.5
32,533,5.0
45,40,3.75
124,113,1.0
141,478,4.75
84,9730,13.5
115,116,48.0
83,11198,4.25
9,247,3.25
47,551,4.5
150,1802,0.75
132,11198,3.0
143,116,1.75
45,500,1.75
99,73,2.5
86,733,52.0
104,8173,4.75
115,1871,1.5
133,427,1.0
130,1164,3.5
45,358,75.0
74,124,100.0
107,116,90.0
69,1985,4.75
79,12517,52.0
